Setor;Mes;Valor;.pred
ENERGIA ELÉTRICA (CONS. LIVRE);2025-04-01;NA;37681357,08
ENERGIA ELÉTRICA (CONS. LIVRE);2025-05-01;NA;38611598,49
ENERGIA ELÉTRICA (CONS. LIVRE);2025-06-01;NA;38313439,06
ENERGIA ELÉTRICA (CONS. LIVRE);2025-07-01;NA;38260867,69
ENERGIA ELÉTRICA (CONS. LIVRE);2025-08-01;NA;38318652,12
ENERGIA ELÉTRICA (CONS. LIVRE);2025-09-01;NA;38711910,85
ENERGIA ELÉTRICA (CONS. LIVRE);2025-10-01;NA;38774852,34
ENERGIA ELÉTRICA (CONS. LIVRE);2025-11-01;NA;38750103,13
ENERGIA ELÉTRICA (CONS. LIVRE);2025-12-01;NA;39409185,12
ENERGIA ELÉTRICA (CONS. LIVRE);2026-01-01;NA;38704077,49
ENERGIA ELÉTRICA (CONS. LIVRE);2026-02-01;NA;38660776,70
ENERGIA ELÉTRICA (CONS. LIVRE);2026-03-01;NA;38900520,54
ENERGIA ELÉTRICA (CONS. LIVRE);2026-04-01;NA;38402867,54
ENERGIA ELÉTRICA (CONS. LIVRE);2026-05-01;NA;39291057,94
ENERGIA ELÉTRICA (CONS. LIVRE);2026-06-01;NA;38778990,41
ENERGIA ELÉTRICA (CONS. LIVRE);2026-07-01;NA;38764891,66
ENERGIA ELÉTRICA (CONS. LIVRE);2026-08-01;NA;38801569,95
ENERGIA ELÉTRICA (CONS. LIVRE);2026-09-01;NA;39287357,24
ENERGIA ELÉTRICA (CONS. LIVRE);2026-10-01;NA;39334376,88
ENERGIA ELÉTRICA (CONS. LIVRE);2026-11-01;NA;39264862,29
ENERGIA ELÉTRICA (CONS. LIVRE);2026-12-01;NA;39925104,89
ENERGIA ELÉTRICA (CONS. LIVRE);2027-01-01;NA;39222470,23
ENERGIA ELÉTRICA (CONS. LIVRE);2027-02-01;NA;39427683,14
ENERGIA ELÉTRICA (CONS. LIVRE);2027-03-01;NA;39397824,05
ENERGIA ELÉTRICA (CONS. LIVRE);2027-04-01;NA;39016839,98
ENERGIA ELÉTRICA (CONS. LIVRE);2027-05-01;NA;39785123,86
ENERGIA ELÉTRICA (CONS. LIVRE);2027-06-01;NA;39351531,83
ENERGIA ELÉTRICA (CONS. LIVRE);2027-07-01;NA;39334968,97
ENERGIA ELÉTRICA (CONS. LIVRE);2027-08-01;NA;39307861,15
ENERGIA ELÉTRICA (CONS. LIVRE);2027-09-01;NA;39776349,40
ENERGIA ELÉTRICA (CONS. LIVRE);2027-10-01;NA;39847012,11
ENERGIA ELÉTRICA (CONS. LIVRE);2027-11-01;NA;39799822,44
ENERGIA ELÉTRICA (CONS. LIVRE);2027-12-01;NA;40515489,75
EXTRATOR MINERAL OU FÓSSIL;2003-02-01;1037055,74;NA
EXTRATOR MINERAL OU FÓSSIL;2003-03-01;1076659,71;NA
EXTRATOR MINERAL OU FÓSSIL;2003-04-01;1142922,73;NA
EXTRATOR MINERAL OU FÓSSIL;2003-05-01;579810,54;NA
EXTRATOR MINERAL OU FÓSSIL;2003-06-01;614451,41;NA
EXTRATOR MINERAL OU FÓSSIL;2003-07-01;1383160,62;NA
EXTRATOR MINERAL OU FÓSSIL;2003-08-01;1067767,65;NA
EXTRATOR MINERAL OU FÓSSIL;2003-09-01;1137717,86;NA
EXTRATOR MINERAL OU FÓSSIL;2003-10-01;1692594,27;NA
EXTRATOR MINERAL OU FÓSSIL;2003-11-01;1489828,23;NA
EXTRATOR MINERAL OU FÓSSIL;2003-12-01;514202,15;NA
EXTRATOR MINERAL OU FÓSSIL;2004-01-01;538855,61;NA
EXTRATOR MINERAL OU FÓSSIL;2004-02-01;975643,19;NA
EXTRATOR MINERAL OU FÓSSIL;2004-03-01;1104774,61;NA
EXTRATOR MINERAL OU FÓSSIL;2004-04-01;1415849,32;NA
EXTRATOR MINERAL OU FÓSSIL;2004-05-01;1555756,67;NA
EXTRATOR MINERAL OU FÓSSIL;2004-06-01;1582735,81;NA
EXTRATOR MINERAL OU FÓSSIL;2004-07-01;1594571,05;NA
EXTRATOR MINERAL OU FÓSSIL;2004-08-01;1305987,33;NA
EXTRATOR MINERAL OU FÓSSIL;2004-09-01;2113090,10;NA
EXTRATOR MINERAL OU FÓSSIL;2004-10-01;1127653,88;NA
EXTRATOR MINERAL OU FÓSSIL;2004-11-01;1242900,67;NA
EXTRATOR MINERAL OU FÓSSIL;2004-12-01;1442117,31;NA
EXTRATOR MINERAL OU FÓSSIL;2005-01-01;665402,38;NA
EXTRATOR MINERAL OU FÓSSIL;2005-02-01;1352194,85;NA
EXTRATOR MINERAL OU FÓSSIL;2005-03-01;1958432,74;NA
EXTRATOR MINERAL OU FÓSSIL;2005-04-01;417194,18;NA
EXTRATOR MINERAL OU FÓSSIL;2005-05-01;2429327,47;NA
EXTRATOR MINERAL OU FÓSSIL;2005-06-01;2271865,02;NA
EXTRATOR MINERAL OU FÓSSIL;2005-07-01;1991252,48;NA
EXTRATOR MINERAL OU FÓSSIL;2005-08-01;981768,65;NA
EXTRATOR MINERAL OU FÓSSIL;2005-09-01;1109861,30;NA
EXTRATOR MINERAL OU FÓSSIL;2005-10-01;1654469,15;NA
EXTRATOR MINERAL OU FÓSSIL;2005-11-01;1620747,45;NA
EXTRATOR MINERAL OU FÓSSIL;2005-12-01;1581066,60;NA
EXTRATOR MINERAL OU FÓSSIL;2006-01-01;1756257,10;NA
EXTRATOR MINERAL OU FÓSSIL;2006-02-01;1432134,20;NA
EXTRATOR MINERAL OU FÓSSIL;2006-03-01;1245648,85;NA
EXTRATOR MINERAL OU FÓSSIL;2006-04-01;1210756,90;NA
EXTRATOR MINERAL OU FÓSSIL;2006-05-01;3157377,17;NA
EXTRATOR MINERAL OU FÓSSIL;2006-06-01;3092280,33;NA
EXTRATOR MINERAL OU FÓSSIL;2006-07-01;1970012,79;NA
EXTRATOR MINERAL OU FÓSSIL;2006-08-01;1818335,45;NA
EXTRATOR MINERAL OU FÓSSIL;2006-09-01;1039254,22;NA
EXTRATOR MINERAL OU FÓSSIL;2006-10-01;962903,12;NA
EXTRATOR MINERAL OU FÓSSIL;2006-11-01;1477349,23;NA
EXTRATOR MINERAL OU FÓSSIL;2006-12-01;3078711,11;NA
EXTRATOR MINERAL OU FÓSSIL;2007-01-01;2675672,20;NA
EXTRATOR MINERAL OU FÓSSIL;2007-02-01;1569000,05;NA
EXTRATOR MINERAL OU FÓSSIL;2007-03-01;989754,78;NA
EXTRATOR MINERAL OU FÓSSIL;2007-04-01;611492,03;NA
EXTRATOR MINERAL OU FÓSSIL;2007-05-01;1686378,97;NA
EXTRATOR MINERAL OU FÓSSIL;2007-06-01;1770833,86;NA
EXTRATOR MINERAL OU FÓSSIL;2007-07-01;1635660,96;NA
EXTRATOR MINERAL OU FÓSSIL;2007-08-01;1470909,56;NA
EXTRATOR MINERAL OU FÓSSIL;2007-09-01;798962,73;NA
EXTRATOR MINERAL OU FÓSSIL;2007-10-01;2277012,85;NA
EXTRATOR MINERAL OU FÓSSIL;2007-11-01;1706590,37;NA
EXTRATOR MINERAL OU FÓSSIL;2007-12-01;557533,39;NA
EXTRATOR MINERAL OU FÓSSIL;2008-01-01;1417608,37;NA
EXTRATOR MINERAL OU FÓSSIL;2008-02-01;1784019,29;NA
EXTRATOR MINERAL OU FÓSSIL;2008-03-01;1345815,60;NA
EXTRATOR MINERAL OU FÓSSIL;2008-04-01;1374978,14;NA
EXTRATOR MINERAL OU FÓSSIL;2008-05-01;1406232,13;NA
EXTRATOR MINERAL OU FÓSSIL;2008-06-01;3188640,97;NA
EXTRATOR MINERAL OU FÓSSIL;2008-07-01;1591193,74;NA
EXTRATOR MINERAL OU FÓSSIL;2008-08-01;1755049,17;NA
EXTRATOR MINERAL OU FÓSSIL;2008-09-01;2676492,60;NA
EXTRATOR MINERAL OU FÓSSIL;2008-10-01;1328713,81;NA
EXTRATOR MINERAL OU FÓSSIL;2008-11-01;939871,73;NA
EXTRATOR MINERAL OU FÓSSIL;2008-12-01;1944401,15;NA
EXTRATOR MINERAL OU FÓSSIL;2009-01-01;2328112,28;NA
EXTRATOR MINERAL OU FÓSSIL;2009-02-01;1431753,72;NA
EXTRATOR MINERAL OU FÓSSIL;2009-03-01;2752682,14;NA
EXTRATOR MINERAL OU FÓSSIL;2009-04-01;1927677,91;NA
EXTRATOR MINERAL OU FÓSSIL;2009-05-01;1477740,69;NA
EXTRATOR MINERAL OU FÓSSIL;2009-06-01;2171229,64;NA
EXTRATOR MINERAL OU FÓSSIL;2009-07-01;2101121,98;NA
EXTRATOR MINERAL OU FÓSSIL;2009-08-01;2763850,66;NA
EXTRATOR MINERAL OU FÓSSIL;2009-09-01;2477153,08;NA
EXTRATOR MINERAL OU FÓSSIL;2009-10-01;4055807,10;NA
EXTRATOR MINERAL OU FÓSSIL;2009-11-01;2791069,16;NA
EXTRATOR MINERAL OU FÓSSIL;2009-12-01;3311981,01;NA
EXTRATOR MINERAL OU FÓSSIL;2010-01-01;2548458,61;NA
EXTRATOR MINERAL OU FÓSSIL;2010-02-01;4603062,24;NA
EXTRATOR MINERAL OU FÓSSIL;2010-03-01;3471485,98;NA
EXTRATOR MINERAL OU FÓSSIL;2010-04-01;4421630,97;NA
EXTRATOR MINERAL OU FÓSSIL;2010-05-01;4445067,29;NA
EXTRATOR MINERAL OU FÓSSIL;2010-06-01;3989658,61;NA
EXTRATOR MINERAL OU FÓSSIL;2010-07-01;3240158,73;NA
EXTRATOR MINERAL OU FÓSSIL;2010-08-01;6293190,39;NA
EXTRATOR MINERAL OU FÓSSIL;2010-09-01;3351513,10;NA
EXTRATOR MINERAL OU FÓSSIL;2010-10-01;3858368,09;NA
EXTRATOR MINERAL OU FÓSSIL;2010-11-01;4561689,43;NA
EXTRATOR MINERAL OU FÓSSIL;2010-12-01;7383080,62;NA
EXTRATOR MINERAL OU FÓSSIL;2011-01-01;2995838,09;NA
EXTRATOR MINERAL OU FÓSSIL;2011-02-01;7389653,39;NA
EXTRATOR MINERAL OU FÓSSIL;2011-03-01;11637460,58;NA
EXTRATOR MINERAL OU FÓSSIL;2011-04-01;3210072,89;NA
EXTRATOR MINERAL OU FÓSSIL;2011-05-01;4446305,22;NA
EXTRATOR MINERAL OU FÓSSIL;2011-06-01;3928453,19;NA
EXTRATOR MINERAL OU FÓSSIL;2011-07-01;5724193,65;NA
EXTRATOR MINERAL OU FÓSSIL;2011-08-01;4210703,81;NA
EXTRATOR MINERAL OU FÓSSIL;2011-09-01;3633386,43;NA
EXTRATOR MINERAL OU FÓSSIL;2011-10-01;4609051,55;NA
EXTRATOR MINERAL OU FÓSSIL;2011-11-01;3441545,76;NA
EXTRATOR MINERAL OU FÓSSIL;2011-12-01;5768202,48;NA
EXTRATOR MINERAL OU FÓSSIL;2012-01-01;4765162,03;NA
EXTRATOR MINERAL OU FÓSSIL;2012-02-01;4485004,23;NA
EXTRATOR MINERAL OU FÓSSIL;2012-03-01;4000629,88;NA
EXTRATOR MINERAL OU FÓSSIL;2012-04-01;5465710,01;NA
EXTRATOR MINERAL OU FÓSSIL;2012-05-01;5068098,59;NA
EXTRATOR MINERAL OU FÓSSIL;2012-06-01;3091907,68;NA
EXTRATOR MINERAL OU FÓSSIL;2012-07-01;3423105,52;NA
EXTRATOR MINERAL OU FÓSSIL;2012-08-01;5091047,32;NA
EXTRATOR MINERAL OU FÓSSIL;2012-09-01;3451623,38;NA
EXTRATOR MINERAL OU FÓSSIL;2012-10-01;4623994,66;NA
EXTRATOR MINERAL OU FÓSSIL;2012-11-01;7175179,38;NA
EXTRATOR MINERAL OU FÓSSIL;2012-12-01;14430406,77;NA
EXTRATOR MINERAL OU FÓSSIL;2013-01-01;7877127,33;NA
EXTRATOR MINERAL OU FÓSSIL;2013-02-01;7952062,35;NA
EXTRATOR MINERAL OU FÓSSIL;2013-03-01;5226227,31;NA
EXTRATOR MINERAL OU FÓSSIL;2013-04-01;5892586,42;NA
EXTRATOR MINERAL OU FÓSSIL;2013-05-01;6327218,42;NA
EXTRATOR MINERAL OU FÓSSIL;2013-06-01;5918660,44;NA
EXTRATOR MINERAL OU FÓSSIL;2013-07-01;8919170,72;NA
EXTRATOR MINERAL OU FÓSSIL;2013-08-01;6020680,38;NA
EXTRATOR MINERAL OU FÓSSIL;2013-09-01;5331233,34;NA
EXTRATOR MINERAL OU FÓSSIL;2013-10-01;5438698,71;NA
EXTRATOR MINERAL OU FÓSSIL;2013-11-01;4564057,72;NA
EXTRATOR MINERAL OU FÓSSIL;2013-12-01;2673974,51;NA
EXTRATOR MINERAL OU FÓSSIL;2014-01-01;4662896,22;NA
EXTRATOR MINERAL OU FÓSSIL;2014-02-01;7236814,56;NA
EXTRATOR MINERAL OU FÓSSIL;2014-03-01;3710478,52;NA
EXTRATOR MINERAL OU FÓSSIL;2014-04-01;6742724,66;NA
EXTRATOR MINERAL OU FÓSSIL;2014-05-01;39392884,61;NA
EXTRATOR MINERAL OU FÓSSIL;2014-06-01;7405159,31;NA
EXTRATOR MINERAL OU FÓSSIL;2014-07-01;5367749,32;NA
EXTRATOR MINERAL OU FÓSSIL;2014-08-01;4229836,77;NA
EXTRATOR MINERAL OU FÓSSIL;2014-09-01;3912241,52;NA
EXTRATOR MINERAL OU FÓSSIL;2014-10-01;7299966,36;NA
EXTRATOR MINERAL OU FÓSSIL;2014-11-01;5822460,83;NA
EXTRATOR MINERAL OU FÓSSIL;2014-12-01;4878123,72;NA
EXTRATOR MINERAL OU FÓSSIL;2015-01-01;2873152,46;NA
EXTRATOR MINERAL OU FÓSSIL;2015-02-01;4315764,82;NA
EXTRATOR MINERAL OU FÓSSIL;2015-03-01;3731410,18;NA
EXTRATOR MINERAL OU FÓSSIL;2015-04-01;3779740,73;NA
EXTRATOR MINERAL OU FÓSSIL;2015-05-01;7819380,85;NA
EXTRATOR MINERAL OU FÓSSIL;2015-06-01;6839220,14;NA
EXTRATOR MINERAL OU FÓSSIL;2015-07-01;3912672,95;NA
EXTRATOR MINERAL OU FÓSSIL;2015-08-01;4030692,73;NA
EXTRATOR MINERAL OU FÓSSIL;2015-09-01;6817359,42;NA
EXTRATOR MINERAL OU FÓSSIL;2015-10-01;7089155,11;NA
EXTRATOR MINERAL OU FÓSSIL;2015-11-01;9145955,78;NA
EXTRATOR MINERAL OU FÓSSIL;2015-12-01;2893755,34;NA
EXTRATOR MINERAL OU FÓSSIL;2016-01-01;2794949,79;NA
EXTRATOR MINERAL OU FÓSSIL;2016-02-01;3614997,25;NA
EXTRATOR MINERAL OU FÓSSIL;2016-03-01;5768939,35;NA
EXTRATOR MINERAL OU FÓSSIL;2016-04-01;5684998,64;NA
EXTRATOR MINERAL OU FÓSSIL;2016-05-01;5348573,71;NA
EXTRATOR MINERAL OU FÓSSIL;2016-06-01;2819553,59;NA
EXTRATOR MINERAL OU FÓSSIL;2016-07-01;2911995,13;NA
EXTRATOR MINERAL OU FÓSSIL;2016-08-01;2587202,68;NA
EXTRATOR MINERAL OU FÓSSIL;2016-09-01;3047601,50;NA
EXTRATOR MINERAL OU FÓSSIL;2016-10-01;3013495,90;NA
EXTRATOR MINERAL OU FÓSSIL;2016-11-01;2632448,32;NA
EXTRATOR MINERAL OU FÓSSIL;2016-12-01;2460242,54;NA
EXTRATOR MINERAL OU FÓSSIL;2017-01-01;2039314,13;NA
EXTRATOR MINERAL OU FÓSSIL;2017-02-01;2144779,55;NA
EXTRATOR MINERAL OU FÓSSIL;2017-03-01;1664911,64;NA
EXTRATOR MINERAL OU FÓSSIL;2017-04-01;1717245,46;NA
EXTRATOR MINERAL OU FÓSSIL;2017-05-01;1743352,56;NA
EXTRATOR MINERAL OU FÓSSIL;2017-06-01;1671852,13;NA
EXTRATOR MINERAL OU FÓSSIL;2017-07-01;2059262,23;NA
EXTRATOR MINERAL OU FÓSSIL;2017-08-01;2227458,38;NA
EXTRATOR MINERAL OU FÓSSIL;2017-09-01;2634014,40;NA
EXTRATOR MINERAL OU FÓSSIL;2017-10-01;2442067,47;NA
EXTRATOR MINERAL OU FÓSSIL;2017-11-01;1814246,08;NA
EXTRATOR MINERAL OU FÓSSIL;2017-12-01;2775344,62;NA
EXTRATOR MINERAL OU FÓSSIL;2018-01-01;1408746,84;NA
EXTRATOR MINERAL OU FÓSSIL;2018-02-01;1326991,11;NA
EXTRATOR MINERAL OU FÓSSIL;2018-03-01;1152440,39;NA
EXTRATOR MINERAL OU FÓSSIL;2018-04-01;2369095,06;NA
EXTRATOR MINERAL OU FÓSSIL;2018-05-01;1955314,76;NA
EXTRATOR MINERAL OU FÓSSIL;2018-06-01;1883554,82;NA
EXTRATOR MINERAL OU FÓSSIL;2018-07-01;2330281,98;NA
EXTRATOR MINERAL OU FÓSSIL;2018-08-01;2126466,27;NA
EXTRATOR MINERAL OU FÓSSIL;2018-09-01;3099722,81;NA
EXTRATOR MINERAL OU FÓSSIL;2018-10-01;2720406,37;NA
EXTRATOR MINERAL OU FÓSSIL;2018-11-01;2134816,82;NA
EXTRATOR MINERAL OU FÓSSIL;2018-12-01;3080727,66;NA
EXTRATOR MINERAL OU FÓSSIL;2019-01-01;1863431,46;NA
EXTRATOR MINERAL OU FÓSSIL;2019-02-01;2327488,41;NA
EXTRATOR MINERAL OU FÓSSIL;2019-03-01;2073295,33;NA
EXTRATOR MINERAL OU FÓSSIL;2019-04-01;2227791,12;NA
EXTRATOR MINERAL OU FÓSSIL;2019-05-01;3732704,24;NA
EXTRATOR MINERAL OU FÓSSIL;2019-06-01;2606651,65;NA
EXTRATOR MINERAL OU FÓSSIL;2019-07-01;2273342,56;NA
EXTRATOR MINERAL OU FÓSSIL;2019-08-01;3095186,16;NA
EXTRATOR MINERAL OU FÓSSIL;2019-09-01;3076197,80;NA
EXTRATOR MINERAL OU FÓSSIL;2019-10-01;2825544,46;NA
EXTRATOR MINERAL OU FÓSSIL;2019-11-01;2568226,57;NA
EXTRATOR MINERAL OU FÓSSIL;2019-12-01;2849526,95;NA
EXTRATOR MINERAL OU FÓSSIL;2020-01-01;3606958,69;NA
EXTRATOR MINERAL OU FÓSSIL;2020-02-01;2517109,58;NA
EXTRATOR MINERAL OU FÓSSIL;2020-03-01;2056138,80;NA
EXTRATOR MINERAL OU FÓSSIL;2020-04-01;2800885,23;NA
EXTRATOR MINERAL OU FÓSSIL;2020-05-01;2804590,49;NA
EXTRATOR MINERAL OU FÓSSIL;2020-06-01;3216604,78;NA
EXTRATOR MINERAL OU FÓSSIL;2020-07-01;3959345,44;NA
EXTRATOR MINERAL OU FÓSSIL;2020-08-01;4686991,48;NA
EXTRATOR MINERAL OU FÓSSIL;2020-09-01;3746883,70;NA
EXTRATOR MINERAL OU FÓSSIL;2020-10-01;3416266,48;NA
EXTRATOR MINERAL OU FÓSSIL;2020-11-01;4604886,53;NA
EXTRATOR MINERAL OU FÓSSIL;2020-12-01;5492182,70;NA
EXTRATOR MINERAL OU FÓSSIL;2021-01-01;5664039,43;NA
EXTRATOR MINERAL OU FÓSSIL;2021-02-01;4482638,31;NA
EXTRATOR MINERAL OU FÓSSIL;2021-03-01;8661559,43;NA
EXTRATOR MINERAL OU FÓSSIL;2021-04-01;4021597,45;NA
EXTRATOR MINERAL OU FÓSSIL;2021-05-01;9366119,25;NA
EXTRATOR MINERAL OU FÓSSIL;2021-06-01;7284476,41;NA
EXTRATOR MINERAL OU FÓSSIL;2021-07-01;6624634,08;NA
EXTRATOR MINERAL OU FÓSSIL;2021-08-01;5961456,23;NA
EXTRATOR MINERAL OU FÓSSIL;2021-09-01;8094865,09;NA
EXTRATOR MINERAL OU FÓSSIL;2021-10-01;8568628,06;NA
EXTRATOR MINERAL OU FÓSSIL;2021-11-01;7122684,35;NA
EXTRATOR MINERAL OU FÓSSIL;2021-12-01;7210058,87;NA
EXTRATOR MINERAL OU FÓSSIL;2022-01-01;6290680,70;NA
EXTRATOR MINERAL OU FÓSSIL;2022-02-01;4266710,88;NA
EXTRATOR MINERAL OU FÓSSIL;2022-03-01;5556805,18;NA
EXTRATOR MINERAL OU FÓSSIL;2022-04-01;5618665,54;NA
EXTRATOR MINERAL OU FÓSSIL;2022-05-01;5754865,41;NA
EXTRATOR MINERAL OU FÓSSIL;2022-06-01;6706751,19;NA
EXTRATOR MINERAL OU FÓSSIL;2022-07-01;6243326,92;NA
EXTRATOR MINERAL OU FÓSSIL;2022-08-01;8302867,73;NA
EXTRATOR MINERAL OU FÓSSIL;2022-09-01;9931458,94;NA
EXTRATOR MINERAL OU FÓSSIL;2022-10-01;5857544,46;NA
EXTRATOR MINERAL OU FÓSSIL;2022-11-01;5396443,35;NA
EXTRATOR MINERAL OU FÓSSIL;2022-12-01;6159011,02;NA
EXTRATOR MINERAL OU FÓSSIL;2023-01-01;5785259,93;NA
EXTRATOR MINERAL OU FÓSSIL;2023-02-01;6178442,09;NA
EXTRATOR MINERAL OU FÓSSIL;2023-03-01;5709849,71;NA
EXTRATOR MINERAL OU FÓSSIL;2023-04-01;5892696,97;NA
EXTRATOR MINERAL OU FÓSSIL;2023-05-01;6864207,73;NA
EXTRATOR MINERAL OU FÓSSIL;2023-06-01;7704337,04;NA
EXTRATOR MINERAL OU FÓSSIL;2023-07-01;8738693,09;NA
EXTRATOR MINERAL OU FÓSSIL;2023-08-01;9289614,83;NA
EXTRATOR MINERAL OU FÓSSIL;2023-09-01;7294958,26;NA
EXTRATOR MINERAL OU FÓSSIL;2023-10-01;6321975,53;NA
EXTRATOR MINERAL OU FÓSSIL;2023-11-01;5465567,87;NA
EXTRATOR MINERAL OU FÓSSIL;2023-12-01;4678367,65;NA
EXTRATOR MINERAL OU FÓSSIL;2024-01-01;5787562,48;NA
EXTRATOR MINERAL OU FÓSSIL;2024-02-01;5339465,44;NA
EXTRATOR MINERAL OU FÓSSIL;2024-03-01;NA;5993374,37
EXTRATOR MINERAL OU FÓSSIL;2024-04-01;NA;5801880,09
EXTRATOR MINERAL OU FÓSSIL;2024-05-01;NA;6515331,21
EXTRATOR MINERAL OU FÓSSIL;2024-06-01;NA;6389180,23
EXTRATOR MINERAL OU FÓSSIL;2024-07-01;NA;6693082,86
EXTRATOR MINERAL OU FÓSSIL;2024-08-01;NA;6830145,52
EXTRATOR MINERAL OU FÓSSIL;2024-09-01;NA;6860451,33
EXTRATOR MINERAL OU FÓSSIL;2024-10-01;NA;6440100,97
EXTRATOR MINERAL OU FÓSSIL;2024-11-01;NA;5952246,03
EXTRATOR MINERAL OU FÓSSIL;2024-12-01;NA;5734299,76
EXTRATOR MINERAL OU FÓSSIL;2025-01-01;NA;5802409,98
EXTRATOR MINERAL OU FÓSSIL;2025-02-01;NA;5540633,19
EXTRATOR MINERAL OU FÓSSIL;2025-03-01;NA;5822935,05
EXTRATOR MINERAL OU FÓSSIL;2025-04-01;NA;5792422,23
EXTRATOR MINERAL OU FÓSSIL;2025-05-01;NA;6350282,07
EXTRATOR MINERAL OU FÓSSIL;2025-06-01;NA;6318630,39
EXTRATOR MINERAL OU FÓSSIL;2025-07-01;NA;6572894,74
EXTRATOR MINERAL OU FÓSSIL;2025-08-01;NA;6697564,33
EXTRATOR MINERAL OU FÓSSIL;2025-09-01;NA;6664493,14
EXTRATOR MINERAL OU FÓSSIL;2025-10-01;NA;6335964,03
EXTRATOR MINERAL OU FÓSSIL;2025-11-01;NA;5941224,08
EXTRATOR MINERAL OU FÓSSIL;2025-12-01;NA;5674127,93
EXTRATOR MINERAL OU FÓSSIL;2026-01-01;NA;5831701,74
EXTRATOR MINERAL OU FÓSSIL;2026-02-01;NA;5539247,78
EXTRATOR MINERAL OU FÓSSIL;2026-03-01;NA;5779941,04
EXTRATOR MINERAL OU FÓSSIL;2026-04-01;NA;5833327,79
EXTRATOR MINERAL OU FÓSSIL;2026-05-01;NA;6390677,30
EXTRATOR MINERAL OU FÓSSIL;2026-06-01;NA;6255529,59
EXTRATOR MINERAL OU FÓSSIL;2026-07-01;NA;6573889,89
EXTRATOR MINERAL OU FÓSSIL;2026-08-01;NA;6645556,28
EXTRATOR MINERAL OU FÓSSIL;2026-09-01;NA;6634741,85
EXTRATOR MINERAL OU FÓSSIL;2026-10-01;NA;6405605,91
EXTRATOR MINERAL OU FÓSSIL;2026-11-01;NA;5974336,74
EXTRATOR MINERAL OU FÓSSIL;2026-12-01;NA;5692012,44
EXTRATOR MINERAL OU FÓSSIL;2027-01-01;NA;5790362,46
EXTRATOR MINERAL OU FÓSSIL;2027-02-01;NA;5614619,06
EXTRATOR MINERAL OU FÓSSIL;2027-03-01;NA;5790589,87
EXTRATOR MINERAL OU FÓSSIL;2027-04-01;NA;5822405,89
EXTRATOR MINERAL OU FÓSSIL;2027-05-01;NA;6371953,81
EXTRATOR MINERAL OU FÓSSIL;2027-06-01;NA;6248428,62
EXTRATOR MINERAL OU FÓSSIL;2027-07-01;NA;6574155,06
EXTRATOR MINERAL OU FÓSSIL;2027-08-01;NA;6596465,71
EXTRATOR MINERAL OU FÓSSIL;2027-09-01;NA;6623863,80
EXTRATOR MINERAL OU FÓSSIL;2027-10-01;NA;6404887,48
EXTRATOR MINERAL OU FÓSSIL;2027-11-01;NA;6052413,70
EXTRATOR MINERAL OU FÓSSIL;2027-12-01;NA;5699399,15
INDÚSTRIA;2003-02-01;53384789,65;NA
INDÚSTRIA;2003-03-01;60471373,17;NA
INDÚSTRIA;2003-04-01;54351911,10;NA
INDÚSTRIA;2003-05-01;51679499,47;NA
INDÚSTRIA;2003-06-01;55482699,50;NA
INDÚSTRIA;2003-07-01;58079489,39;NA
INDÚSTRIA;2003-08-01;56885993,18;NA
INDÚSTRIA;2003-09-01;74254861,25;NA
INDÚSTRIA;2003-10-01;55329747,80;NA
INDÚSTRIA;2003-11-01;51859566,48;NA
INDÚSTRIA;2003-12-01;89944797,10;NA
INDÚSTRIA;2004-01-01;76561375,86;NA
INDÚSTRIA;2004-02-01;53517378,59;NA
INDÚSTRIA;2004-03-01;57379813,08;NA
INDÚSTRIA;2004-04-01;55111145,11;NA
INDÚSTRIA;2004-05-01;63084800,67;NA
INDÚSTRIA;2004-06-01;61417979,22;NA
INDÚSTRIA;2004-07-01;61133745,96;NA
INDÚSTRIA;2004-08-01;95204989,53;NA
INDÚSTRIA;2004-09-01;67472416,79;NA
INDÚSTRIA;2004-10-01;56209674,82;NA
INDÚSTRIA;2004-11-01;67206917,73;NA
INDÚSTRIA;2004-12-01;67698773,78;NA
INDÚSTRIA;2005-01-01;69139236,27;NA
INDÚSTRIA;2005-02-01;60243903,99;NA
INDÚSTRIA;2005-03-01;63131964,41;NA
INDÚSTRIA;2005-04-01;64870414,16;NA
INDÚSTRIA;2005-05-01;66274562,77;NA
INDÚSTRIA;2005-06-01;73507357,25;NA
INDÚSTRIA;2005-07-01;67340948,97;NA
INDÚSTRIA;2005-08-01;74417833,67;NA
INDÚSTRIA;2005-09-01;68509204,70;NA
INDÚSTRIA;2005-10-01;70166069,80;NA
INDÚSTRIA;2005-11-01;79964346,75;NA
INDÚSTRIA;2005-12-01;65512858,49;NA
INDÚSTRIA;2006-01-01;68007452,85;NA
INDÚSTRIA;2006-02-01;59002819,24;NA
INDÚSTRIA;2006-03-01;95213002,33;NA
INDÚSTRIA;2006-04-01;59351456,09;NA
INDÚSTRIA;2006-05-01;64583590,48;NA
INDÚSTRIA;2006-06-01;75307394,64;NA
INDÚSTRIA;2006-07-01;68847208,68;NA
INDÚSTRIA;2006-08-01;68405385,68;NA
INDÚSTRIA;2006-09-01;77257466,43;NA
INDÚSTRIA;2006-10-01;74078093,82;NA
INDÚSTRIA;2006-11-01;71530631,34;NA
INDÚSTRIA;2006-12-01;88924216,21;NA
INDÚSTRIA;2007-01-01;85486951,71;NA
INDÚSTRIA;2007-02-01;65301086,91;NA
